date,location,aqi,parameter
2023-05-04T21:52:04+00:00,MottAir01 Chinatown,18.4,pm25
2023-05-04T21:52:03+00:00,WESS EH s25,15.7,pm25
2023-05-04T21:52:03+00:00,W36stNYC2,21.6,pm25
2023-05-04T21:52:01+00:00,Beach JC,15.0,pm25
2023-05-04T21:51:58+00:00,Adelphi St,15.0,pm25
2023-05-04T21:51:48+00:00,20th Street btw 6th &amp; 7th Ave,10.3,pm25
2023-05-04T21:51:30+00:00,"Hoboken, NJ ",15.4,pm25
2023-05-04T21:51:30+00:00,PurpleRecords-2,10.7,pm25
2023-05-04T21:51:28+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:51:27+00:00,LESBreathe5,18.2,pm25
2023-05-04T21:51:27+00:00,SunsetPark58th,8.5,pm25
2023-05-04T21:51:26+00:00,Montgomery and JFK Blvd,14.2,pm25
2023-05-04T21:51:21+00:00,NBN- Norman &amp; Russell,17.5,pm25
2023-05-04T21:51:21+00:00,Red Hook Farms - Columbia Street Farm 1,10.2,pm25
2023-05-04T21:51:02+00:00,PM - Chung Pak 4th Floor Rooftop,15.3,pm25
2023-05-04T21:51:00+00:00,LESBreathe2,15.3,pm25
2023-05-04T21:50:59+00:00,LESBreathe3,15.7,pm25
2023-05-04T21:50:46+00:00,PM - Chung Pak 13th Floor Rooftop,14.7,pm25
2023-05-04T21:50:37+00:00,Columbia St,13.4,pm25
2023-05-04T21:50:35+00:00,Red Hook Initiative,10.7,pm25
2023-05-04T21:50:26+00:00,LESBreathe1,16.5,pm25
2023-05-04T21:50:21+00:00,Hell's Kitchen,17.8,pm25
2023-05-04T21:50:20+00:00,Driggs 285,16.6,pm25
2023-05-04T21:50:08+00:00,NBN - Bushwick and McKibbin,14.6,pm25
2023-05-04T21:50:04+00:00,MottAir01 Chinatown,19.7,pm25
2023-05-04T21:50:03+00:00,WESS EH s25,16.7,pm25
2023-05-04T21:50:03+00:00,W36stNYC2,22.7,pm25
2023-05-04T21:50:01+00:00,Beach JC,13.5,pm25
2023-05-04T21:49:52+00:00,Adelphi St,14.7,pm25
2023-05-04T21:49:48+00:00,Midtown-West,10.1,pm25
2023-05-04T21:49:48+00:00,20th Street btw 6th &amp; 7th Ave,10.6,pm25
2023-05-04T21:49:30+00:00,"Hoboken, NJ ",16.2,pm25
2023-05-04T21:49:30+00:00,PurpleRecords-2,10.4,pm25
2023-05-04T21:49:29+00:00,Montgomery and JFK Blvd,12.2,pm25
2023-05-04T21:49:27+00:00,LESBreathe5,16.1,pm25
2023-05-04T21:49:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:49:27+00:00,SunsetPark58th,7.8,pm25
2023-05-04T21:49:21+00:00,Red Hook Farms - Columbia Street Farm 1,10.7,pm25
2023-05-04T21:49:21+00:00,NBN- Norman &amp; Russell,18.9,pm25
2023-05-04T21:49:04+00:00,PM - Chung Pak 4th Floor Rooftop,14.4,pm25
2023-05-04T21:48:59+00:00,LESBreathe2,15.8,pm25
2023-05-04T21:48:59+00:00,LESBreathe3,15.2,pm25
2023-05-04T21:48:46+00:00,PM - Chung Pak 13th Floor Rooftop,12.8,pm25
2023-05-04T21:48:37+00:00,Columbia St,12.9,pm25
2023-05-04T21:48:35+00:00,Red Hook Initiative,10.2,pm25
2023-05-04T21:48:26+00:00,LESBreathe1,16.8,pm25
2023-05-04T21:48:21+00:00,Hell's Kitchen,19.2,pm25
2023-05-04T21:48:20+00:00,Driggs 285,17.5,pm25
2023-05-04T21:48:00+00:00,Beach JC,13.4,pm25
2023-05-04T21:47:48+00:00,20th Street btw 6th &amp; 7th Ave,9.7,pm25
2023-05-04T21:47:30+00:00,PurpleRecords-2,10.8,pm25
2023-05-04T21:47:30+00:00,"Hoboken, NJ ",13.8,pm25
2023-05-04T21:47:27+00:00,LESBreathe5,20.2,pm25
2023-05-04T21:47:26+00:00,SunsetPark58th,7.7,pm25
2023-05-04T21:47:26+00:00,Montgomery and JFK Blvd,8.9,pm25
2023-05-04T21:47:25+00:00,Gotham Professional Arts Academy,0.1,pm25
2023-05-04T21:47:21+00:00,Red Hook Farms - Columbia Street Farm 1,10.9,pm25
2023-05-04T21:47:21+00:00,NBN- Norman &amp; Russell,19.2,pm25
2023-05-04T21:47:03+00:00,PM - Chung Pak 4th Floor Rooftop,15.4,pm25
2023-05-04T21:46:59+00:00,LESBreathe2,16.5,pm25
2023-05-04T21:46:59+00:00,LESBreathe3,14.9,pm25
2023-05-04T21:46:46+00:00,PM - Chung Pak 13th Floor Rooftop,21.1,pm25
2023-05-04T21:46:39+00:00,WESS EH s25,16.2,pm25
2023-05-04T21:46:37+00:00,Columbia St,14.5,pm25
2023-05-04T21:46:35+00:00,Red Hook Initiative,11.4,pm25
2023-05-04T21:46:26+00:00,LESBreathe1,18.2,pm25
2023-05-04T21:46:21+00:00,Hell's Kitchen,17.6,pm25
2023-05-04T21:46:20+00:00,Driggs 285,17.3,pm25
2023-05-04T21:46:13+00:00,LES Breathe 4 - Williamsburg Bridge,22.4,pm25
2023-05-04T21:46:11+00:00,Purple Lorraine,12.6,pm25
2023-05-04T21:46:08+00:00,NBN - Bushwick and McKibbin,15.8,pm25
2023-05-04T21:46:04+00:00,MottAir01 Chinatown,28.0,pm25
2023-05-04T21:46:03+00:00,W36stNYC2,21.9,pm25
2023-05-04T21:46:00+00:00,Beach JC,12.9,pm25
2023-05-04T21:45:52+00:00,Adelphi St,15.5,pm25
2023-05-04T21:45:48+00:00,20th Street btw 6th &amp; 7th Ave,10.1,pm25
2023-05-04T21:45:48+00:00,Midtown-West,10.0,pm25
2023-05-04T21:45:31+00:00,PurpleRecords-2,11.8,pm25
2023-05-04T21:45:30+00:00,"Hoboken, NJ ",14.7,pm25
2023-05-04T21:45:27+00:00,LESBreathe5,17.6,pm25
2023-05-04T21:45:26+00:00,SunsetPark58th,8.5,pm25
2023-05-04T21:45:26+00:00,Gotham Professional Arts Academy,0.1,pm25
2023-05-04T21:45:26+00:00,Montgomery and JFK Blvd,9.2,pm25
2023-05-04T21:45:21+00:00,NBN- Norman &amp; Russell,18.7,pm25
2023-05-04T21:45:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.7,pm25
2023-05-04T21:45:03+00:00,PM - Chung Pak 4th Floor Rooftop,15.7,pm25
2023-05-04T21:44:59+00:00,LESBreathe3,15.8,pm25
2023-05-04T21:44:59+00:00,LESBreathe2,15.5,pm25
2023-05-04T21:44:46+00:00,PM - Chung Pak 13th Floor Rooftop,13.3,pm25
2023-05-04T21:44:35+00:00,Red Hook Initiative,11.5,pm25
2023-05-04T21:44:31+00:00,Columbia St,14.3,pm25
2023-05-04T21:44:26+00:00,LESBreathe1,16.4,pm25
2023-05-04T21:44:21+00:00,Hell's Kitchen,15.8,pm25
2023-05-04T21:44:20+00:00,Driggs 285,18.0,pm25
2023-05-04T21:44:12+00:00,Purple Lorraine,13.0,pm25
2023-05-04T21:44:08+00:00,NBN - Bushwick and McKibbin,15.4,pm25
2023-05-04T21:44:04+00:00,MottAir01 Chinatown,19.4,pm25
2023-05-04T21:44:03+00:00,W36stNYC2,22.3,pm25
2023-05-04T21:44:03+00:00,WESS EH s25,15.0,pm25
2023-05-04T21:44:02+00:00,Gotham Professional Arts Academy,0.1,pm25
2023-05-04T21:44:00+00:00,Beach JC,12.6,pm25
2023-05-04T21:43:52+00:00,Adelphi St,15.0,pm25
2023-05-04T21:43:48+00:00,20th Street btw 6th &amp; 7th Ave,11.1,pm25
2023-05-04T21:43:30+00:00,"Hoboken, NJ ",14.4,pm25
2023-05-04T21:43:30+00:00,PurpleRecords-2,10.7,pm25
2023-05-04T21:43:27+00:00,LESBreathe5,16.5,pm25
2023-05-04T21:43:26+00:00,SunsetPark58th,8.9,pm25
2023-05-04T21:43:26+00:00,Montgomery and JFK Blvd,8.7,pm25
2023-05-04T21:43:21+00:00,Red Hook Farms - Columbia Street Farm 1,13.5,pm25
2023-05-04T21:43:21+00:00,NBN- Norman &amp; Russell,18.9,pm25
2023-05-04T21:43:04+00:00,PM - Chung Pak 4th Floor Rooftop,14.7,pm25
2023-05-04T21:42:59+00:00,LESBreathe2,15.8,pm25
2023-05-04T21:42:59+00:00,LESBreathe3,15.9,pm25
2023-05-04T21:42:46+00:00,PM - Chung Pak 13th Floor Rooftop,9.7,pm25
2023-05-04T21:42:35+00:00,Red Hook Initiative,11.7,pm25
2023-05-04T21:42:26+00:00,LESBreathe1,16.6,pm25
2023-05-04T21:42:21+00:00,Hell's Kitchen,15.6,pm25
2023-05-04T21:42:20+00:00,Driggs 285,17.5,pm25
2023-05-04T21:42:13+00:00,LES Breathe 4 - Williamsburg Bridge,20.3,pm25
2023-05-04T21:42:12+00:00,Purple Lorraine,13.4,pm25
2023-05-04T21:42:08+00:00,NBN - Bushwick and McKibbin,14.1,pm25
2023-05-04T21:42:04+00:00,MottAir01 Chinatown,20.4,pm25
2023-05-04T21:42:03+00:00,W36stNYC2,19.9,pm25
2023-05-04T21:42:03+00:00,WESS EH s25,15.0,pm25
2023-05-04T21:42:00+00:00,Beach JC,12.2,pm25
2023-05-04T21:41:52+00:00,Adelphi St,15.5,pm25
2023-05-04T21:41:48+00:00,20th Street btw 6th &amp; 7th Ave,10.8,pm25
2023-05-04T21:41:31+00:00,PurpleRecords-2,11.0,pm25
2023-05-04T21:41:30+00:00,"Hoboken, NJ ",13.6,pm25
2023-05-04T21:41:27+00:00,LESBreathe5,15.2,pm25
2023-05-04T21:41:26+00:00,SunsetPark58th,8.5,pm25
2023-05-04T21:41:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:41:26+00:00,Montgomery and JFK Blvd,9.4,pm25
2023-05-04T21:41:21+00:00,NBN- Norman &amp; Russell,18.5,pm25
2023-05-04T21:41:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.3,pm25
2023-05-04T21:41:02+00:00,PM - Chung Pak 4th Floor Rooftop,15.0,pm25
2023-05-04T21:40:59+00:00,LESBreathe3,17.8,pm25
2023-05-04T21:40:58+00:00,LESBreathe2,15.5,pm25
2023-05-04T21:40:46+00:00,PM - Chung Pak 13th Floor Rooftop,14.0,pm25
2023-05-04T21:40:41+00:00,Columbia St,13.8,pm25
2023-05-04T21:40:35+00:00,Red Hook Initiative,12.3,pm25
2023-05-04T21:40:26+00:00,LESBreathe1,16.5,pm25
2023-05-04T21:40:21+00:00,Hell's Kitchen,15.4,pm25
2023-05-04T21:40:20+00:00,Driggs 285,17.4,pm25
2023-05-04T21:40:13+00:00,LES Breathe 4 - Williamsburg Bridge,20.9,pm25
2023-05-04T21:40:11+00:00,Purple Lorraine,12.9,pm25
2023-05-04T21:40:08+00:00,NBN - Bushwick and McKibbin,15.3,pm25
2023-05-04T21:40:04+00:00,MottAir01 Chinatown,28.3,pm25
2023-05-04T21:40:03+00:00,W36stNYC2,22.1,pm25
2023-05-04T21:40:03+00:00,WESS EH s25,16.1,pm25
2023-05-04T21:40:00+00:00,Beach JC,11.4,pm25
2023-05-04T21:39:55+00:00,Adelphi St,14.1,pm25
2023-05-04T21:39:48+00:00,20th Street btw 6th &amp; 7th Ave,10.2,pm25
2023-05-04T21:39:30+00:00,PurpleRecords-2,11.3,pm25
2023-05-04T21:39:30+00:00,"Hoboken, NJ ",13.0,pm25
2023-05-04T21:39:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:39:27+00:00,LESBreathe5,14.5,pm25
2023-05-04T21:39:26+00:00,SunsetPark58th,7.6,pm25
2023-05-04T21:39:26+00:00,Montgomery and JFK Blvd,9.9,pm25
2023-05-04T21:39:21+00:00,Red Hook Farms - Columbia Street Farm 1,11.5,pm25
2023-05-04T21:39:21+00:00,NBN- Norman &amp; Russell,18.6,pm25
2023-05-04T21:39:03+00:00,PM - Chung Pak 4th Floor Rooftop,14.5,pm25
2023-05-04T21:38:59+00:00,LESBreathe3,16.7,pm25
2023-05-04T21:38:59+00:00,LESBreathe2,15.4,pm25
2023-05-04T21:38:45+00:00,PM - Chung Pak 13th Floor Rooftop,16.9,pm25
2023-05-04T21:38:35+00:00,Red Hook Initiative,13.0,pm25
2023-05-04T21:38:31+00:00,Columbia St,13.4,pm25
2023-05-04T21:38:26+00:00,LESBreathe1,15.8,pm25
2023-05-04T21:38:21+00:00,Hell's Kitchen,15.0,pm25
2023-05-04T21:38:20+00:00,Driggs 285,18.0,pm25
2023-05-04T21:38:13+00:00,LES Breathe 4 - Williamsburg Bridge,21.9,pm25
2023-05-04T21:38:11+00:00,Purple Lorraine,13.6,pm25
2023-05-04T21:38:08+00:00,NBN - Bushwick and McKibbin,16.0,pm25
2023-05-04T21:38:04+00:00,MottAir01 Chinatown,19.6,pm25
2023-05-04T21:38:03+00:00,W36stNYC2,19.9,pm25
2023-05-04T21:38:03+00:00,WESS EH s25,15.3,pm25
2023-05-04T21:38:00+00:00,Beach JC,10.3,pm25
2023-05-04T21:37:55+00:00,Adelphi St,13.4,pm25
2023-05-04T21:37:48+00:00,20th Street btw 6th &amp; 7th Ave,10.8,pm25
2023-05-04T21:37:30+00:00,PurpleRecords-2,12.4,pm25
2023-05-04T21:37:30+00:00,"Hoboken, NJ ",12.2,pm25
2023-05-04T21:37:29+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:37:27+00:00,LESBreathe5,14.9,pm25
2023-05-04T21:37:26+00:00,Montgomery and JFK Blvd,9.9,pm25
2023-05-04T21:37:26+00:00,SunsetPark58th,8.8,pm25
2023-05-04T21:37:21+00:00,NBN- Norman &amp; Russell,18.8,pm25
2023-05-04T21:37:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.0,pm25
2023-05-04T21:37:02+00:00,PM - Chung Pak 4th Floor Rooftop,16.9,pm25
2023-05-04T21:36:59+00:00,LESBreathe2,16.2,pm25
2023-05-04T21:36:59+00:00,LESBreathe3,17.3,pm25
2023-05-04T21:36:46+00:00,PM - Chung Pak 13th Floor Rooftop,18.5,pm25
2023-05-04T21:36:37+00:00,Red Hook Initiative,13.8,pm25
2023-05-04T21:36:31+00:00,Columbia St,14.5,pm25
2023-05-04T21:36:26+00:00,LESBreathe1,15.5,pm25
2023-05-04T21:36:21+00:00,Hell's Kitchen,15.1,pm25
2023-05-04T21:36:20+00:00,Driggs 285,18.0,pm25
2023-05-04T21:36:11+00:00,Purple Lorraine,13.2,pm25
2023-05-04T21:36:08+00:00,NBN - Bushwick and McKibbin,16.0,pm25
2023-05-04T21:36:04+00:00,MottAir01 Chinatown,16.6,pm25
2023-05-04T21:36:03+00:00,WESS EH s25,15.3,pm25
2023-05-04T21:36:03+00:00,W36stNYC2,19.4,pm25
2023-05-04T21:36:00+00:00,Beach JC,9.7,pm25
2023-05-04T21:35:52+00:00,Adelphi St,11.3,pm25
2023-05-04T21:35:48+00:00,20th Street btw 6th &amp; 7th Ave,10.8,pm25
2023-05-04T21:35:48+00:00,Midtown-West,9.5,pm25
2023-05-04T21:35:30+00:00,PurpleRecords-2,12.1,pm25
2023-05-04T21:35:30+00:00,"Hoboken, NJ ",12.4,pm25
2023-05-04T21:35:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:35:27+00:00,LESBreathe5,14.7,pm25
2023-05-04T21:35:26+00:00,Montgomery and JFK Blvd,9.3,pm25
2023-05-04T21:35:26+00:00,SunsetPark58th,10.1,pm25
2023-05-04T21:35:21+00:00,NBN- Norman &amp; Russell,21.1,pm25
2023-05-04T21:35:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.1,pm25
2023-05-04T21:35:02+00:00,PM - Chung Pak 4th Floor Rooftop,18.2,pm25
2023-05-04T21:34:59+00:00,LESBreathe3,16.7,pm25
2023-05-04T21:34:59+00:00,LESBreathe2,16.2,pm25
2023-05-04T21:34:45+00:00,PM - Chung Pak 13th Floor Rooftop,32.8,pm25
2023-05-04T21:34:35+00:00,Red Hook Initiative,12.3,pm25
2023-05-04T21:34:31+00:00,Columbia St,13.3,pm25
2023-05-04T21:34:27+00:00,LESBreathe1,16.4,pm25
2023-05-04T21:34:21+00:00,Hell's Kitchen,15.4,pm25
2023-05-04T21:34:20+00:00,Driggs 285,17.4,pm25
2023-05-04T21:34:13+00:00,LES Breathe 4 - Williamsburg Bridge,17.7,pm25
2023-05-04T21:34:11+00:00,Purple Lorraine,12.9,pm25
2023-05-04T21:34:08+00:00,NBN - Bushwick and McKibbin,15.8,pm25
2023-05-04T21:34:04+00:00,MottAir01 Chinatown,16.1,pm25
2023-05-04T21:34:03+00:00,W36stNYC2,18.4,pm25
2023-05-04T21:34:03+00:00,WESS EH s25,15.0,pm25
2023-05-04T21:34:00+00:00,Beach JC,10.2,pm25
2023-05-04T21:33:52+00:00,Adelphi St,11.4,pm25
2023-05-04T21:33:48+00:00,20th Street btw 6th &amp; 7th Ave,11.4,pm25
2023-05-04T21:33:30+00:00,PurpleRecords-2,12.6,pm25
2023-05-04T21:33:30+00:00,"Hoboken, NJ ",12.4,pm25
2023-05-04T21:33:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:33:27+00:00,LESBreathe5,16.2,pm25
2023-05-04T21:33:26+00:00,Montgomery and JFK Blvd,9.5,pm25
2023-05-04T21:33:26+00:00,SunsetPark58th,10.7,pm25
2023-05-04T21:33:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.1,pm25
2023-05-04T21:33:20+00:00,NBN- Norman &amp; Russell,21.0,pm25
2023-05-04T21:33:09+00:00,PM - Chung Pak 4th Floor Rooftop,15.3,pm25
2023-05-04T21:32:59+00:00,LESBreathe3,17.9,pm25
2023-05-04T21:32:58+00:00,LESBreathe2,18.1,pm25
2023-05-04T21:32:45+00:00,PM - Chung Pak 13th Floor Rooftop,19.2,pm25
2023-05-04T21:32:40+00:00,Columbia St,14.8,pm25
2023-05-04T21:32:35+00:00,Red Hook Initiative,12.7,pm25
2023-05-04T21:32:26+00:00,LESBreathe1,16.7,pm25
2023-05-04T21:32:21+00:00,Hell's Kitchen,14.2,pm25
2023-05-04T21:32:20+00:00,Driggs 285,17.9,pm25
2023-05-04T21:32:11+00:00,Purple Lorraine,14.4,pm25
2023-05-04T21:32:08+00:00,NBN - Bushwick and McKibbin,16.1,pm25
2023-05-04T21:32:04+00:00,MottAir01 Chinatown,16.6,pm25
2023-05-04T21:32:03+00:00,W36stNYC2,17.1,pm25
2023-05-04T21:32:03+00:00,WESS EH s25,14.3,pm25
2023-05-04T21:32:01+00:00,Beach JC,11.2,pm25
2023-05-04T21:31:52+00:00,Adelphi St,14.1,pm25
2023-05-04T21:31:48+00:00,Midtown-West,8.9,pm25
2023-05-04T21:31:47+00:00,20th Street btw 6th &amp; 7th Ave,11.5,pm25
2023-05-04T21:31:30+00:00,"Hoboken, NJ ",11.9,pm25
2023-05-04T21:31:30+00:00,PurpleRecords-2,14.3,pm25
2023-05-04T21:31:27+00:00,LESBreathe5,17.7,pm25
2023-05-04T21:31:27+00:00,Gotham Professional Arts Academy,0.1,pm25
2023-05-04T21:31:26+00:00,Montgomery and JFK Blvd,7.2,pm25
2023-05-04T21:31:26+00:00,SunsetPark58th,10.3,pm25
2023-05-04T21:31:21+00:00,Red Hook Farms - Columbia Street Farm 1,12.2,pm25
2023-05-04T21:31:20+00:00,NBN- Norman &amp; Russell,18.3,pm25
2023-05-04T21:31:02+00:00,PM - Chung Pak 4th Floor Rooftop,15.8,pm25
2023-05-04T21:30:59+00:00,LESBreathe3,17.1,pm25
2023-05-04T21:30:59+00:00,LESBreathe2,18.5,pm25
2023-05-04T21:30:45+00:00,PM - Chung Pak 13th Floor Rooftop,12.3,pm25
2023-05-04T21:30:40+00:00,WESS EH s25,14.0,pm25
2023-05-04T21:30:38+00:00,Red Hook Initiative,12.4,pm25
2023-05-04T21:30:31+00:00,Columbia St,15.1,pm25
2023-05-04T21:30:26+00:00,LESBreathe1,16.6,pm25
2023-05-04T21:30:21+00:00,Hell's Kitchen,14.7,pm25
2023-05-04T21:30:20+00:00,Driggs 285,16.9,pm25
2023-05-04T21:30:08+00:00,NBN - Bushwick and McKibbin,14.2,pm25
2023-05-04T21:30:04+00:00,MottAir01 Chinatown,15.6,pm25
2023-05-04T21:30:03+00:00,W36stNYC2,17.0,pm25
2023-05-04T21:30:00+00:00,Beach JC,12.2,pm25
2023-05-04T21:29:58+00:00,Adelphi St,16.0,pm25
2023-05-04T21:29:48+00:00,Midtown-West,8.0,pm25
2023-05-04T21:29:48+00:00,20th Street btw 6th &amp; 7th Ave,11.0,pm25
2023-05-04T21:29:30+00:00,PurpleRecords-2,15.0,pm25
2023-05-04T21:29:30+00:00,"Hoboken, NJ ",12.2,pm25
2023-05-04T21:29:27+00:00,LESBreathe5,16.8,pm25
2023-05-04T21:29:26+00:00,Montgomery and JFK Blvd,8.0,pm25
2023-05-04T21:29:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:29:26+00:00,SunsetPark58th,9.5,pm25
2023-05-04T21:29:21+00:00,Red Hook Farms - Columbia Street Farm 1,13.0,pm25
2023-05-04T21:29:20+00:00,NBN- Norman &amp; Russell,18.8,pm25
2023-05-04T21:28:59+00:00,LESBreathe3,16.6,pm25
2023-05-04T21:28:59+00:00,LESBreathe2,16.8,pm25
2023-05-04T21:28:45+00:00,PM - Chung Pak 13th Floor Rooftop,10.1,pm25
2023-05-04T21:28:37+00:00,Red Hook Initiative,12.0,pm25
2023-05-04T21:28:31+00:00,Columbia St,14.7,pm25
2023-05-04T21:28:26+00:00,LESBreathe1,17.1,pm25
2023-05-04T21:28:21+00:00,Hell's Kitchen,15.1,pm25
2023-05-04T21:28:20+00:00,Driggs 285,16.6,pm25
2023-05-04T21:27:48+00:00,20th Street btw 6th &amp; 7th Ave,11.0,pm25
2023-05-04T21:27:30+00:00,"Hoboken, NJ ",13.1,pm25
2023-05-04T21:27:30+00:00,PurpleRecords-2,15.1,pm25
2023-05-04T21:27:27+00:00,LESBreathe5,18.4,pm25
2023-05-04T21:27:26+00:00,Montgomery and JFK Blvd,8.4,pm25
2023-05-04T21:27:26+00:00,SunsetPark58th,8.2,pm25
2023-05-04T21:27:20+00:00,Red Hook Farms - Columbia Street Farm 1,13.4,pm25
2023-05-04T21:27:20+00:00,NBN- Norman &amp; Russell,18.0,pm25
2023-05-04T21:27:02+00:00,PM - Chung Pak 4th Floor Rooftop,16.2,pm25
2023-05-04T21:26:59+00:00,LESBreathe3,15.7,pm25
2023-05-04T21:26:58+00:00,LESBreathe2,21.0,pm25
2023-05-04T21:26:45+00:00,PM - Chung Pak 13th Floor Rooftop,21.0,pm25
2023-05-04T21:26:35+00:00,Red Hook Initiative,11.9,pm25
2023-05-04T21:26:31+00:00,Columbia St,16.6,pm25
2023-05-04T21:26:26+00:00,LESBreathe1,16.6,pm25
2023-05-04T21:26:21+00:00,Hell's Kitchen,14.3,pm25
2023-05-04T21:26:20+00:00,Driggs 285,18.0,pm25
2023-05-04T21:26:13+00:00,LES Breathe 4 - Williamsburg Bridge,19.9,pm25
2023-05-04T21:26:12+00:00,Purple Lorraine,13.5,pm25
2023-05-04T21:26:08+00:00,NBN - Bushwick and McKibbin,16.7,pm25
2023-05-04T21:26:04+00:00,MottAir01 Chinatown,14.9,pm25
2023-05-04T21:26:03+00:00,WESS EH s25,10.1,pm25
2023-05-04T21:26:03+00:00,W36stNYC2,16.7,pm25
2023-05-04T21:26:00+00:00,Beach JC,9.1,pm25
2023-05-04T21:25:52+00:00,Adelphi St,17.6,pm25
2023-05-04T21:25:48+00:00,Midtown-West,9.6,pm25
2023-05-04T21:25:48+00:00,20th Street btw 6th &amp; 7th Ave,11.4,pm25
2023-05-04T21:25:30+00:00,PurpleRecords-2,15.1,pm25
2023-05-04T21:25:29+00:00,"Hoboken, NJ ",12.9,pm25
2023-05-04T21:25:27+00:00,LESBreathe5,21.9,pm25
2023-05-04T21:25:26+00:00,SunsetPark58th,8.2,pm25
2023-05-04T21:25:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:25:26+00:00,Montgomery and JFK Blvd,7.8,pm25
2023-05-04T21:25:20+00:00,Red Hook Farms - Columbia Street Farm 1,13.4,pm25
2023-05-04T21:25:05+00:00,PM - Chung Pak 4th Floor Rooftop,13.8,pm25
2023-05-04T21:24:59+00:00,LESBreathe2,16.4,pm25
2023-05-04T21:24:59+00:00,LESBreathe3,16.2,pm25
2023-05-04T21:24:46+00:00,PM - Chung Pak 13th Floor Rooftop,15.2,pm25
2023-05-04T21:24:35+00:00,Red Hook Initiative,12.7,pm25
2023-05-04T21:24:31+00:00,Columbia St,14.4,pm25
2023-05-04T21:24:26+00:00,LESBreathe1,16.5,pm25
2023-05-04T21:24:21+00:00,Hell's Kitchen,14.0,pm25
2023-05-04T21:24:20+00:00,Driggs 285,17.1,pm25
2023-05-04T21:23:52+00:00,Adelphi St,15.8,pm25
2023-05-04T21:23:50+00:00,20th Street btw 6th &amp; 7th Ave,10.6,pm25
2023-05-04T21:23:48+00:00,Midtown-West,7.9,pm25
2023-05-04T21:23:30+00:00,PurpleRecords-2,15.2,pm25
2023-05-04T21:23:30+00:00,"Hoboken, NJ ",14.5,pm25
2023-05-04T21:23:27+00:00,LESBreathe5,17.1,pm25
2023-05-04T21:23:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:23:26+00:00,Montgomery and JFK Blvd,9.1,pm25
2023-05-04T21:23:26+00:00,SunsetPark58th,8.3,pm25
2023-05-04T21:23:20+00:00,NBN- Norman &amp; Russell,19.1,pm25
2023-05-04T21:23:20+00:00,Red Hook Farms - Columbia Street Farm 1,13.2,pm25
2023-05-04T21:23:01+00:00,PM - Chung Pak 4th Floor Rooftop,12.1,pm25
2023-05-04T21:22:59+00:00,LESBreathe3,16.6,pm25
2023-05-04T21:22:59+00:00,LESBreathe2,16.2,pm25
2023-05-04T21:22:45+00:00,PM - Chung Pak 13th Floor Rooftop,12.7,pm25
2023-05-04T21:22:35+00:00,Red Hook Initiative,12.9,pm25
2023-05-04T21:22:31+00:00,Columbia St,13.6,pm25
2023-05-04T21:22:26+00:00,LESBreathe1,17.4,pm25
2023-05-04T21:22:21+00:00,Hell's Kitchen,13.3,pm25
2023-05-04T21:22:20+00:00,Driggs 285,16.9,pm25
2023-05-04T21:22:04+00:00,MottAir01 Chinatown,14.2,pm25
2023-05-04T21:22:03+00:00,WESS EH s25,9.7,pm25
2023-05-04T21:22:02+00:00,W36stNYC2,16.7,pm25
2023-05-04T21:22:00+00:00,Beach JC,9.1,pm25
2023-05-04T21:21:51+00:00,20th Street btw 6th &amp; 7th Ave,10.3,pm25
2023-05-04T21:21:48+00:00,Midtown-West,10.1,pm25
2023-05-04T21:21:30+00:00,PurpleRecords-2,15.5,pm25
2023-05-04T21:21:30+00:00,"Hoboken, NJ ",12.7,pm25
2023-05-04T21:21:27+00:00,LESBreathe5,18.6,pm25
2023-05-04T21:21:26+00:00,Montgomery and JFK Blvd,9.6,pm25
2023-05-04T21:21:26+00:00,SunsetPark58th,8.7,pm25
2023-05-04T21:21:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T21:21:20+00:00,NBN- Norman &amp; Russell,18.4,pm25
2023-05-04T21:21:20+00:00,Red Hook Farms - Columbia Street Farm 1,14.0,pm25
2023-05-04T21:21:01+00:00,PM - Chung Pak 4th Floor Rooftop,13.0,pm25
2023-05-04T21:20:59+00:00,LESBreathe2,15.9,pm25
2023-05-04T21:20:59+00:00,LESBreathe3,16.9,pm25
2023-05-04T21:20:45+00:00,PM - Chung Pak 13th Floor Rooftop,17.9,pm25
2023-05-04T21:20:35+00:00,Red Hook Initiative,13.7,pm25
2023-05-04T21:20:31+00:00,Columbia St,13.2,pm25
